wgi_glacier_id, lat, lon, total_area, max_length, mean_elev, max_elev, min_elev, topo_year, primary_class, tongue_activity, area_acy 
CN5Z112A0022,36.619,89.742,0.39,0.8,5160,5400,5000,1977,6,0,1
CN5Z112D0001,36.128,91.025,49.46,4,5280,5800,5080,1976,6,0,1
CN5Z112D0002,36.107,90.952,37.99,12.5,5460,6042,5000,1976,5,0,1
CN5Z112D0003,36.131,90.898,1.96,1.7,5280,5512,5120,1976,6,0,1
CN5Z112D0004,36.129,90.884,1.06,1.2,5280,5520,5110,1976,6,0,1
CN5Z112D0005,36.133,90.869,0.85,1.1,5280,5517,5120,1976,6,0,1
CN5Z112D0007,36.123,90.891,0.22,0.5,5380,5512,5320,1976,6,0,1
CN5Z112D0008,36.074,90.909,67.91,16,5480,6860,5080,1976,5,0,1
CN5Z112D0009,36.061,90.85,27.18,10.8,5500,6860,5080,1976,5,0,1
CN5Z112D0010,36.073,90.822,12.8,6,5400,6037,5120,1976,6,0,1
CN5Z112E0001,36.02,90.641,0.33,0.7,5360,5480,5320,1976,6,0,1
CN5Z112E0002,36.249,90.308,0.33,0.6,5440,5573,5400,1976,6,0,1
CN5Z112E0003,36.255,90.336,0.21,0.6,5400,5510,5320,1976,6,0,1
CN5Z112F0001,36.289,90.374,0.47,1.2,5220,5380,5120,1976,6,0,1
CN5Z112F0002,36.295,90.37,0.51,1.4,5180,5380,5060,1976,6,0,1
CN5Z112F0003,36.292,90.36,0.96,1.5,5220,5440,5070,1976,6,0,1
CN5Z112F0004,36.295,90.346,1.7,2,5200,5430,5060,1976,6,0,1
CN5Z112F0005,36.304,90.339,0.27,0.9,5220,5388,5140,1976,6,0,1
CN5Z112F0006,36.301,90.332,0.22,0.8,5200,5388,5110,1976,6,0,1
CN5Z112F0007,36.291,90.339,0.5,1.1,5260,5430,5160,1976,6,0,1
CN5Z112F0008,36.263,90.343,0.15,1,5300,5510,5150,1976,6,0,1
CN5Z112F0009,36.264,90.337,0.23,0.9,5300,5510,5160,1976,6,0,1
CN5Z112F0010,36.264,90.33,0.7,1.4,5260,5510,5090,1976,6,0,1
CN5Z112F0011,36.263,90.321,0.76,1.3,5260,5510,5100,1976,6,0,1
CN5Z112F0012,36.273,90.326,1.85,1.9,5320,5573,5070,1976,6,0,1
CN5Z112F0013,36.263,90.293,0.89,1.3,5300,5540,5120,1976,6,0,1
CN5Z112F0014,36.297,90.275,0.58,1.1,5420,5627,5290,1976,6,0,1
CN5Z112F0015,36.305,90.291,0.81,0.8,5340,5524,5240,1976,6,0,1
CN5Z112F0016,36.317,90.293,0.87,1.7,5220,5480,5030,1976,6,0,1
CN5Z112F0017,36.327,90.295,2.74,2.6,5320,5627,4980,1976,6,0,1
CN5Z112F0018,36.316,90.267,1.85,2.6,5300,5627,4960,1976,6,0,1
CN5Z112F0019,36.321,90.256,1.8,2.6,5320,5561,5050,1976,6,0,1
CN5Z112F0020,36.334,90.259,1.84,2.5,5300,5561,5040,1976,6,0,1
CN5Z112F0021,36.319,90.234,0.99,1.7,5300,5560,5100,1976,6,0,1
CN5Z112F0022,36.333,90.224,0.73,1.5,5240,5521,5040,1976,6,0,1
CN5Z112F0023,36.334,90.212,0.53,1.2,5240,5480,5080,1976,6,0,1
CN5Z112F0024,36.341,90.205,0.13,0.7,5160,5320,5080,1976,6,0,1
CN5Z112F0025,36.341,90.199,0.17,0.7,5220,5370,5140,1976,6,0,1
CN5Z112F0026,36.349,90.192,0.29,0.8,5200,5400,5080,1976,6,0,1
CN5Z112F0027,36.353,90.181,1.2,2,5260,5564,5040,1976,6,0,1
CN5Z112F0028,36.361,90.173,0.59,1.2,5240,5540,5020,1976,6,0,1
CN5Z112F0029,36.365,90.163,1.05,1.7,5240,5560,5000,1976,6,0,1
CN5Z112F0030,36.369,90.159,0.21,1,5300,5560,5100,1976,6,0,1
CN5Z112F0031,36.381,90.172,1.21,1.9,5240,5560,4980,1976,6,0,1
CN5Z112F0032,36.367,90.143,1.08,1.5,5200,5480,5000,1976,6,0,1
CN5Z112F0033,36.372,90.133,0.22,0.8,5220,5440,5090,1976,6,0,1
CN5Z112F0034,36.373,90.124,1.23,1.2,5240,5451,5000,1976,6,0,1
CN5Z112F0035,36.379,90.112,0.8,1.4,5200,5427,5040,1976,6,0,1
CN5Z112F0036,36.38,90.103,0.18,0.6,5240,5420,5130,1976,6,0,1
CN5Z112G0003,36.359,90.149,0.22,0.4,5360,5510,5280,1976,6,0,1
CN5Z112G0005,36.349,90.168,0.83,1.2,5310,5564,5140,1976,6,0,1
CN5Z112G0007,36.344,90.182,0.18,0.4,5440,5564,5380,1976,6,0,1
CN5Z112G0008,36.322,90.21,0.87,1.2,5340,5521,5220,1976,6,0,1
CN5Z112G0009,36.31,90.231,0.77,1,5360,5580,5200,1976,6,0,1
CN5Z112G0011,36.306,90.247,0.19,0.4,5420,5560,5360,1976,6,0,1
CN5Z112G0012,36.319,90.274,1.29,1.9,5420,5627,5200,1976,6,0,1
CN5Z112G0013,36.298,90.266,0.54,1.3,5420,5627,5280,1976,6,0,1
CN5Z112G0014,36.253,90.295,0.75,1.1,5380,5560,5280,1976,6,0,1
CN5Z112H0001,36.283,90.001,0.47,1,5280,5480,5140,1977,6,0,1
CN5Z112H0002,36.279,89.993,0.25,0.7,5280,5440,5200,1977,6,0,1
CN5Z112H0005,36.366,89.959,0.52,0.9,5220,5506,5030,1977,6,0,1
CN5Z112H0006,36.364,89.945,0.89,1.2,5200,5500,4990,1977,6,0,1
CN5Z112H0007,36.361,89.925,0.7,0.6,5280,5512,5130,1977,6,0,1
CN5Z112H0009,36.385,89.845,0.38,1.2,5480,5740,5280,1977,6,0,1
CN5Z112H0010,36.391,89.847,0.21,0.9,5500,5740,5320,1977,6,0,1
CN5Z112H0012,36.386,89.908,1.61,1.7,5300,5780,5080,1977,6,0,1
CN5Z112H0013,36.392,89.894,0.91,1.8,5340,5780,5080,1977,6,0,1
CN5Z112J0011,36.4,89.853,0.75,1.4,5300,5760,5060,1977,6,0,1
CN5Z112H0014,36.406,89.899,1.49,1.7,5320,5732,5040,1977,6,0,1
CN5Z112H0015,36.396,89.872,0.2,1,5240,5520,5040,1977,6,0,1
CN5Z112H0017,36.429,89.936,0.27,0.5,5400,5580,5280,1977,6,0,1
CN5Z112I0001,36.442,89.969,0.27,0.5,5280,5500,5120,1977,6,0,1
CN5Z112I0002,36.448,89.966,0.27,0.8,5160,5480,4920,1977,6,0,1
CN5Z112I0003,36.443,89.957,0.9,1.8,5200,5578,4900,1977,6,0,1
CN5Z112I0004,36.445,89.949,0.3,1,5240,5540,5030,1977,6,0,1
CN5Z112I0007,36.451,89.941,0.4,1,5160,5480,4910,1977,6,0,1
CN5Z112I0008,36.452,89.933,0.19,0.6,5160,5360,5030,1977,6,0,1
CN5Z112I0009,36.436,89.935,0.42,1,5180,5480,4960,1977,6,0,1
CN5Z112I0010,36.433,89.927,0.63,1,5240,5560,5000,1977,6,0,1
CN5Z112I0011,36.434,89.917,0.42,1.3,5220,5604,4900,1977,6,0,1
CN5Z112I0012,36.434,89.906,1.03,1.6,5260,5604,5000,1977,6,0,1
CN5Z112I0014,36.443,89.898,0.18,0.9,5180,5500,4920,1977,6,0,1
CN5Z112I0015,36.438,89.895,0.5,0.9,5300,5680,5000,1977,6,0,1
CN5Z112I0016,36.437,89.886,0.4,1.2,5320,5680,5030,1977,6,0,1
CN5Z112I0017,36.436,89.875,0.7,1,5320,5766,4950,1977,6,0,1
CN5Z112I0018,36.441,89.863,0.21,0.8,5280,5520,5120,1977,6,0,1
CN5Z112I0019,36.46,89.886,0.18,0.7,5160,5400,5000,1977,6,0,1
CN5Z112I0020,36.467,89.878,1.96,2.6,5320,5800,4880,1977,6,0,1
CN5Z112I0021,36.466,89.864,0.41,1.1,5220,5520,4980,1977,6,0,1
CN5Z112I0024,36.483,89.894,1.04,1,5180,5522,4880,1977,6,0,1
CN5Z112I0026,36.491,89.886,0.47,0.9,5120,5440,4880,1977,6,0,1
CN5Z112I0027,36.495,89.878,0.12,0.5,5160,5361,5020,1977,6,0,1
CN5Z112I0030,36.48,89.878,0.48,1,5180,5522,4920,1977,6,0,1
CN5Z112I0031,36.485,89.861,0.15,0.5,5140,5360,5000,1977,6,0,1
CN5Z112J0001,36.476,89.873,1.19,2.2,5260,5800,4900,1977,6,0,1
CN5Z112J0002,36.468,89.85,0.2,0.5,5280,5480,5160,1977,6,0,1
CN5Z112J0003,36.476,89.862,1.13,2.3,5300,5800,4950,1977,6,0,1
CN5Z112J0004,36.469,89.835,0.3,0.8,5260,5528,5080,1977,6,0,1
CN5Z112J0005,36.471,89.828,0.14,0.4,5200,5340,5140,1977,6,0,1
CN5Z112J0006,36.462,89.832,0.41,1.2,5560,5620,5170,1977,6,0,1
CN5Z112J0007,36.463,89.861,1.79,3,5380,5840,4920,1977,6,0,1
CN5Z112J0008,36.451,89.822,0.21,0.6,5340,5573,5200,1977,6,0,1
CN5Z112J0010,36.413,89.883,1.02,1.4,5320,5760,5090,1977,6,0,1
CN5Z112J0012,36.398,89.845,0.5,1.1,5280,5640,5000,1977,6,0,1
CN5Z112J0013,36.405,89.855,1.12,1.6,5240,5740,5000,1977,6,0,1
CN5Z112J0015,36.389,89.815,1.65,1.6,5320,5650,5040,1977,6,0,1
CN5Z112J0016,36.392,89.808,0.24,0.7,5380,5660,5160,1977,6,0,1
CN5Z112J0017,36.397,89.806,0.46,1.2,5320,5662,5070,1977,6,0,1
CN5Z112J0018,36.399,89.802,0.34,1.2,5320,5662,5040,1977,6,0,1
CN5Z112J0019,36.397,89.799,0.29,0.7,5240,5520,5040,1977,6,0,1
CN5Z112J0021,36.402,89.781,0.41,1,5240,5480,5070,1977,6,0,1
CN5Z112J0022,36.407,89.774,0.28,0.7,5280,5480,5140,1977,6,0,1
CN5Z112J0023,36.409,89.769,0.35,0.7,5240,5480,5080,1977,6,0,1
CN5Z112J0024,36.41,89.761,0.17,0.5,5160,5440,4960,1977,6,0,1
CN5Z112J0025,36.424,89.74,1.02,1.4,5220,5508,5000,1977,6,0,1
CN5Z112J0027,36.425,89.727,0.48,0.9,5280,5540,5100,1977,6,0,1
CN5Z112J0028,36.425,89.718,0.32,0.8,5300,5540,5130,1977,6,0,1
CN5Z112J0029,36.428,89.71,0.37,0.7,5300,5560,5100,1977,6,0,1
CN5Z112J0031,36.482,89.652,0.25,0.6,5320,5510,5200,1977,6,0,1
CN5Z112J0032,36.49,89.73,0.36,0.8,5280,5538,5100,1977,6,0,1
CN5Z112J0033,36.497,89.718,0.53,0.6,5380,5628,5200,1977,6,0,1
CN5Z112J0034,36.57,89.723,1.12,2,5420,5704,5170,1977,6,0,1
CN5Z112J0037,36.511,89.77,0.48,1.2,5300,5620,5060,1977,6,0,1
CN5Z112K0004,36.514,89.762,0.57,1.6,5200,5620,4860,1977,6,0,1
CN5Z112K0005,36.512,89.754,0.38,0.8,5140,5480,4890,1977,6,0,1
CN5Z112K0006,36.509,89.742,0.66,1.2,5200,5552,4880,1977,6,0,1
CN5Z112K0007,36.511,89.735,0.26,1,5220,5552,4960,1977,6,0,1
CN5Z112K0008,36.51,89.729,0.79,1.1,5200,5520,4960,1977,6,0,1
CN5Z112K0009,36.512,89.718,0.55,1,5160,5480,4920,1977,6,0,1
CN5Z112K0010,36.516,89.705,0.73,1.5,5260,5600,4980,1977,6,0,1
CN5Z112K0011,36.535,89.714,1.03,1.6,5260,5704,4990,1977,6,0,1
CN5Z112K0012,36.524,89.679,0.45,0.8,5460,5720,5280,1977,6,0,1
CN5Z112K0014,36.535,89.692,0.21,0.7,5180,5450,5000,1977,6,0,1
CN5Z112K0015,36.535,89.68,1.04,1.5,5280,5700,4880,1977,6,0,1
CN5Z112K0016,36.544,89.694,1.04,2.1,5320,5700,4990,1977,6,0,1
CN5Z112K0018,36.514,89.627,0.26,0.9,5340,5660,5090,1977,6,0,1
CN5Z112K0019,36.526,89.62,0.22,0.4,5320,5520,5200,1977,6,0,1
CN5Z112K0020,36.537,89.616,0.45,0.8,5220,5534,5000,1977,6,0,1
CN5Z112K0021,36.517,89.615,1,1.9,5320,5776,5020,1977,6,0,1
CN5Z112K0022,36.521,89.606,0.17,0.5,5280,5480,5160,1977,6,0,1
CN5Z112K0023,36.526,89.6,0.23,0.7,5400,5720,5160,1977,6,0,1
CN5Z112K0024,36.529,89.594,0.15,0.6,5440,5752,5200,1977,6,0,1
CN5Z112K0025,36.533,89.585,0.9,1.2,5300,5690,4950,1977,6,0,1
CN5Z112L0001,36.564,89.717,0.14,0.6,5160,5418,4960,1977,6,0,1
CN5Z112L0002,36.562,89.711,0.4,1.1,5120,5418,4920,1977,6,0,1
CN5Z112L0005,36.567,89.67,0.27,0.8,5100,5320,4960,1977,6,0,1
CN5Z112L0006,36.569,89.66,0.24,0.7,5160,5320,5070,1977,6,0,1
CN5Z112L0007,36.571,89.65,0.39,0.8,5200,5440,5040,1977,6,0,1
CN5Z112L0008,36.579,89.644,0.66,1.6,5220,5567,4960,1977,6,0,1
CN5Z112L0010,36.575,89.634,0.71,1.3,5200,5567,4910,1977,6,0,1
CN5Z112L0011,36.592,89.641,0.7,1.5,5280,5568,5040,1977,6,0,1
CN5Z112L0012,36.592,89.623,0.23,0.8,5280,5561,5080,1977,6,0,1
CN5Z112L0013,36.6,89.619,0.43,0.7,5160,5480,4920,1977,6,0,1
CN5Z112L0014,36.608,89.61,0.19,0.6,5120,5320,4990,1977,6,0,1
CN5Z112L0016,36.589,89.617,0.25,0.9,5220,5561,4970,1977,6,0,1
CO1A01003028,10.85,-73.717,0.15, , ,4800,4650,1978,6,1,5
CN5Z112L0017,36.599,89.631,1.06,1.7,5260,5494,4920,1977,6,0,1
CN5Z112L0018,36.582,89.601,0.32,0.7,5180,5440,5000,1977,6,0,1
CN5Z112L0019,36.575,89.602,0.25,0.8,5240,5460,5080,1977,6,0,1
CN5Z112L0021,36.58,89.613,1.05,1.8,5240,5506,4950,1977,6,0,1
CN5Z112L0024,36.569,89.578,0.17,0.6,5240,5440,5120,1977,6,0,1
CN5Z112L0026,36.556,89.577,0.69,1.3,5220,5576,4950,1977,6,0,1
CN5Z112L0027,36.547,89.573,0.23,0.9,5280,5576,5080,1977,6,0,1
CN5Z112L0028,36.536,89.564,0.29,0.6,5220,5440,5060,1977,6,0,1
CN5Z112L0029,36.537,89.556,0.16,0.6,5360,5550,5230,1977,6,0,1
CN5Z112L0030,36.539,89.548,0.36,1,5200,5550,5040,1977,6,0,1
CN5Z112L0032,36.554,89.539,0.68,1.4,5300,5600,4960,1977,6,0,1
CN5Z112L0034,36.585,89.548,0.81,1.4,5200,5618,4940,1977,6,0,1
CN5Z112L0035,36.573,89.516,0.27,0.8,5200,5480,5000,1977,6,0,1
CN5Z112L0036,36.581,89.503,0.42,0.8,5380,5760,5090,1977,6,0,1
CN5Z112L0038,36.593,89.496,0.2,0.8,5340,5620,5130,1977,6,0,1
CN5Z112L0040,36.654,89.659,0.42,1,5160,5440,4960,1977,6,0,1
CN5Z112L0041,36.675,89.669,0.75,1.1,5200,5504,4980,1977,6,0,1
CN5Z112L0042,36.66,89.643,0.2,0.7,5200,5460,5000,1977,6,0,1
CN5Z112L0043,36.687,89.611,0.22,0.6,5100,5320,4960,1977,6,0,1
CN5Z112L0044,36.69,89.603,0.38,0.9,5060,5300,4890,1977,6,0,1
CN5Z112L0045,36.692,89.594,0.35,0.8,5100,5360,4900,1977,6,0,1
CN5Z112L0046,36.695,89.587,0.3,0.8,5140,5330,5040,1977,6,0,1
CN5Z113B0001,36.637,89.531,0.49,1.1,5140,5420,4920,1977,6,0,1
CN5Z113B0008,36.615,89.444,0.25,1.1,5220,5570,4960,1977,6,0,1
CN5Z113B0009,36.602,89.431,0.28,0.8,5300,5560,5130,1977,6,0,1
CN5Z113B0010,36.626,89.442,1.05,1.7,5300,5707,4920,1977,6,0,1
CN5Z113B0011,36.615,89.418,0.62,1.1,5280,5627,5020,1977,6,0,1
CN5Z113B0014,36.624,89.412,0.27,0.8,5180,5400,5020,1977,6,0,1
CN5Z113B0015,36.62,89.407,0.74,1.4,5220,5600,4900,1977,6,0,1
CN5Z121A0001,35.823,90.591,0.23,0.6,5320,5500,5220,1976,6,0,1
CN5Z121B0001,35.655,89.769,9.32,6.1,5500,6102,5250,1976,6,0,1
CN5Z121B0002,35.662,89.792,4.2,3.2,5400,5732,5180,1976,6,0,1
CN5Z121B0003,35.672,89.761,17.71,7.5,5460,6102,5120,1976,5,0,1
CN5Z121B0005,35.674,89.755,1.52,1.3,5360,5600,5200,1976,6,0,1
CN5Z122A0001,35.808,90.681,1,1.3,5520,5740,5390,1976,6,0,1
CN5Z122A0002,35.796,90.659,0.27,1,5520,5732,5400,1976,6,0,1
CN5Z122A0003,35.831,90.698,32.5,10.7,5520,5938,5120,1976,5,0,1
CN5Z122A0004,35.815,90.712,0.28,0.6,5620,5802,5510,1976,6,0,1
CN5Z122A0005,35.81,90.717,0.17,0.6,5640,5800,5560,1976,6,0,1
VE1A00104PB1,8.55,-71.033,0.17,0.9, ,4900,4700,1952,6,1,4
CN5Z122B0001,35.832,90.778,37.76,8.1,5560,6056,5150,1976,6,0,1
CN5Z122B0002,35.83,90.791,0.88,1.6,5460,5690,5320,1976,6,0,1
CN5Z122C0001,35.512,90.643,1.07,1.4,5440,5647,5300,1976,6,0,1
CN5Z122C0002,35.524,90.638,1.68,1.3,5420,5620,5280,1976,6,0,1
CN5Z122C0003,35.507,90.617,0.81,1,5460,5580,5410,1976,6,0,1
CN5Z122F0001,35.46,90.911,1,1,5380,5601,5240,1976,6,0,1
CN5Z122F0002,35.471,90.906,0.57,1.4,5400,5620,5260,1976,6,0,1
CN5Z122F0003,35.488,90.912,1.77,2.3,5380,5640,5200,1976,6,0,1
CN5Z122G0001,35.475,90.882,1.14,1.8,5400,5713,5180,1976,6,0,1
CN5Z122G0002,32.485,90.888,1.51,1.5,5340,5713,5240,1976,6,0,1
CN5Z123A0002,35.852,92.88,0.71,1.2,5420,5660,5180,1974,6,0,1
CN5Z123A0003,35.848,92.892,0.82,1.6,5380,5670,5100,1974,6,0,1
CN5Z123A0004,35.844,92.906,0.75,1.4,5480,5725,5240,1974,6,0,1
CN5Z123A0005,35.861,92.937,1.21,1.5,5440,5725,5160,1974,6,0,1
CN5Z123A0006,35.838,92.935,0.35,0.9,5480,5713,5240,1974,6,0,1
CN5Z123A0007,35.834,92.939,0.28,1,5480,5713,5260,1974,6,0,1
CN5Z123A0008,35.836,92.947,0.77,1.6,5440,5700,5190,1974,6,0,1
CN5Z123A0009,35.834,92.959,0.74,1.4,5400,5633,5160,1974,6,0,1
CN5Z123A0010,35.832,92.968,0.37,1,5440,5620,5260,1974,6,0,1
CN5Z123A0011,35.829,92.973,0.23,0.9,5440,5630,5250,1974,6,0,1
CN5Z123A0012,35.83,92.98,0.61,1.2,5480,5707,5240,1974,6,0,1
CN5Z123A0013,35.824,92.987,0.65,1.5,5500,5769,5220,1974,6,0,1
CN5Z123A0015,35.847,93.017,1.28,1.6,5480,5769,5180,1974,6,0,1
CN5Z123A0016,35.836,93.007,1.11,1.4,5360,5580,5150,1974,6,0,1
CN5Z123A0017,35.842,93.018,0.39,0.8,5440,5615,5280,1974,6,0,1
CN5Z123A0018,35.842,93.028,0.36,1,5440,5615,5280,1974,6,0,1
CN5Z123A0019,35.857,93.078,1.27,1.6,5420,5500,5320,1974,6,0,1
CN5Z123D0001,35.899,91.44,8.39,2.6,5500,5805,5260,1976,6,0,1
CN5Z123D0002,35.886,91.478,3.06,2.7,5400,5735,5160,1976,6,0,1
CN5Z123D0003,35.891,91.492,3.69,3.4,5360,5724,5060,1976,6,0,1
CN5Z123D0004,35.886,91.516,3.31,2.3,5380,5672,5170,1976,6,0,1
CN5Z123D0005,35.879,91.515,0.75,1.1,5340,5554,5200,1976,6,0,1
CN5Z123D0006,35.903,91.552,1.65,2,5340,5580,5190,1976,6,0,1
CN5Z123D0007,35.892,91.567,1.17,2,5325,5570,5160,1976,6,0,1
CN5Z123D0008,35.887,91.556,0.49,0.9,5360,5560,5220,1976,6,0,1
CN5Z123D0010,35.899,91.575,0.25,0.5,5390,5560,5310,1976,6,0,1
CN5Z123E0001,35.853,91.694,0.38,0.8,5400,5549,5340,1974,6,0,1
CN5Z123E0002,35.854,91.707,0.26,0.4,5340,5450,5320,1974,6,0,1
CN5Z123E0003,35.852,91.805,0.51,0.8,5400,5530,5340,1974,6,0,1
CN5Z123E0004,35.856,91.815,0.97,0.8,5360,5527,5270,1974,6,0,1
CN5Z123E0006,35.848,91.911,1.66,2.1,5440,5721,5250,1974,6,0,1
CN5Z123E0007,35.836,91.937,9.63,3.5,5500,5864,5220,1974,6,0,1
CN5Z123E0008,35.836,91.975,9.05,5,5460,5863,5120,1974,5,0,1
CN5Z123E0009,35.847,91.997,4.32,4.2,5400,5740,5140,1974,6,0,1
CN5Z123E0010,35.83,92.005,0.58,0.6,5440,5550,5410,1974,6,0,1
CN5Z124D0001,35.773,93.365,0.64,1,5403,5646,5240,1973,6,0,1
CN5Z124D0002,35.772,93.374,0.5,1.1,5420,5640,5260,1973,6,0,1
CN5Z124D0003,35.771,93.382,0.33,1.2,5400,5680,5200,1973,6,0,1
CN5Z124D0006,35.77,93.414,0.79,0.7,5440,5641,5300,1973,6,0,1
CN5Z124D0007,35.773,93.448,1.22,0.9,5400,5641,5240,1973,6,0,1
CN5Z124D0008,35.768,93.449,0.42,1,5340,5540,5200,1973,6,0,1
CN5Z124D0009,35.781,93.614,1.47,1.4,5340,5580,5160,1973,6,0,1
CN5Z124D0010,35.757,93.612,0.31,0.4,5400,5570,5300,1973,6,0,1
CN5Z124D0011,35.755,93.626,0.57,1.4,5340,5570,5200,1973,6,0,1
CN5Z124D0012,35.752,93.633,0.26,0.8,5440,5640,5300,1973,6,0,1
CN5Z124D0013,35.751,93.639,0.47,0.9,5460,5734,5280,1973,6,0,1
CN5Z131E0001,35.673,89.737,0.23,1,5460,5680,5320,1976,6,0,1
CN5Z131E0002,35.679,89.739,2.35,1.8,5420,5690,5200,1976,6,0,1
CN5Z131E0003,35.672,89.724,3.5,2.1,5500,5820,5240,1976,6,0,1
CN5Z131F0001,35.654,88.981,0.34,0.9,5580,5750,5480,1976,6,0,1
CO1A01003029,10.85,-73.717,0.31, , ,5000,4550,1978,6,1,5
CN5Z131G0004,35.73,88.555,0.33,0.5,5240,5560,4980,1976,6,0,1
CN5Z132B0002,35.717,88.047,0.48,0.7,5300,5682,5020,1976,6,0,1
CN5Z132B0003,35.718,88.038,0.18,0.8,5500,5660,5430,1976,6,0,1
CN5Z132B0004,35.717,88.032,0.19,0.7,5460,5640,5360,1976,6,0,1
CN5Z132B0006,35.714,88.021,0.19,0.6,5480,5645,5400,1976,6,0,1
CN5Z132C0001,36.367,87.588,2.9,3,5740,6047,5440,1977,6,0,1
CN5Z132C0002,36.357,87.608,9.66,4,5720,6047,5380,1977,6,0,1
CN5Z132D0001,36.352,87.287,28.77,8.5,5880,6367,5380,1977,6,0,1
CN5Z132D0002,36.353,87.324,7.91,4.1,5880,6280,5480,1977,6,0,1
CN5Z132D0003,36.366,87.355,37.89,10.8,5900,6427,5360,1977,6,0,1
CN5Z132D0004,36.357,87.409,1.44,2.2,5840,6131,5540,1977,6,0,1
CN5Z132D0005,36.34,87.411,0.53,1.4,5860,6131,5600,1977,6,0,1
CN5Z132D0006,36.362,87.437,2.76,2.4,5780,6060,5480,1977,6,0,1
CN5Z132D0007,36.361,87.454,1.71,1.7,5620,5740,5500,1977,6,0,1
CN5Z132E0001,36.354,87.257,26.8,10.4,5840,6367,5280,1977,5,0,1
CN5Z132H0001,35.825,85.684,0.85,1.3,5620,5820,5420,1976,6,0,1
CN5Z141D0001,36.585,88.33,0.32,0.8,5420,5517,5180,1977,6,0,1
CN5Z141D0002,36.578,88.326,0.3,0.6,5360,5530,5200,1977,6,0,1
CN5Z141E0002,36.377,87.603,9.77,5.2,5640,6047,5235,1977,6,0,1
CN5Z141E0003,36.393,87.602,0.55,1.2,5480,5652,5310,1977,6,0,1
CN5Z141E0004,36.39,87.589,0.97,1.5,5540,5754,5320,1977,6,0,1
CN5Z141E0005,36.385,87.582,0.62,1,5540,5754,5320,1977,6,0,1
CN5Z141E0006,36.392,87.589,2.61,1.9,5620,5947,5276,1977,6,0,1
CN5Z141E0007,36.381,87.581,2.23,2.5,5680,6023,5320,1977,6,0,1
CN5Z141E0008,36.366,87.576,4.2,3.6,5660,6047,5275,1977,6,0,1
CN5Z141E0009,36.344,87.549,0.3,0.9,5700,5850,5560,1977,6,0,1
CN5Z141E0010,36.336,87.558,0.55,0.8,5760,5930,5600,1977,6,0,1
CN5Z141E0011,36.335,87.464,0.98,2.1,5600,5740,5475,1977,6,0,1
CN5Z141E0012,36.366,87.474,4.69,4.4,5560,5750,5350,1977,6,0,1
CN5Z141E0013,36.376,87.49,2.22,2.6,5640,5880,5380,1977,6,0,1
CN5Z141E0014,36.398,87.416,66.7,19.1,6100,6973,5230,1977,5,0,1
CN5Z141E0015,36.42,87.45,20.25,11.7,6120,6973,5270,1977,5,0,1
CN5Z141E0016,36.463,87.432,54.79,12.5,6120,6973,5270,1977,5,0,1
CN5Z141E0017,36.502,87.444,25.29,9.1,5820,6364,5275,1977,5,0,1
CN5Z141E0018,36.539,87.465,7.2,4.5,5660,6014,5320,1977,6,0,1
CN5Z141E0019,36.552,87.471,6.45,5.3,5620,5880,5340,1977,5,0,1
CN5Z141E0020,36.557,87.498,3.56,3,5640,5928,5360,1977,6,0,1
CN5Z141E0021,36.534,87.507,0.83,1.7,5680,5882,5460,1977,6,0,1
CN5Z141E0022,36.527,87.52,1.84,2.3,5580,5800,5360,1977,6,0,1
CN5Z141E0023,36.524,87.535,1.55,2.2,5560,5750,5360,1977,6,0,1
CN5Z141E0024,36.53,87.547,0.59,1.2,5620,5750,5500,1977,6,0,1
CN5Z141E0025,36.529,87.556,0.89,1.6,5740,6045,5420,1977,6,0,1
CN5Z141E0026,36.528,87.573,0.73,1.5,5740,6045,5450,1977,6,0,1
CN5Z141E0027,36.553,87.603,3.73,3.6,5580,5930,5238,1977,6,0,1
CN5Z141E0029,36.537,87.699,0.75,1.2,5440,5707,5160,1977,6,0,1
CN5Z141E0030,36.551,87.706,1.04,1.3,5400,5707,5080,1977,6,0,1
CN5Z141E0031,36.533,87.639,1.46,1.1,5420,5627,5200,1977,6,0,1
CN5Z141E0032,36.533,87.624,0.87,1.4,5460,5710,5200,1977,6,0,1
CN5Z141E0033,36.542,87.62,0.36,1,5400,5600,5190,1977,6,0,1
CN5Z141E0034,36.544,87.611,0.59,1,5400,5600,5190,1977,6,0,1
CN5Z141E0035,36.549,87.6,2.27,0.9,5420,5675,5150,1977,6,0,1
CN5Z141E0036,36.556,87.581,2.93,2.3,5600,6045,5160,1977,6,0,1
CN5Z141E0037,36.545,87.565,1.7,1.9,5520,5840,5200,1977,6,0,1
CN5Z141E0038,36.542,87.549,1.49,2.1,5480,5792,5170,1977,6,0,1
CN5Z141E0039,36.563,87.531,4.1,3,5520,5882,5165,1977,6,0,1
CN5Z141E0040,36.548,87.519,0.34,0.9,5480,5697,5245,1977,6,0,1
CN5Z141E0041,36.56,87.528,1.01,1.2,5440,5697,5200,1977,6,0,1
CN5Z141E0042,36.562,87.516,0.6,0.5,5420,5561,5275,1977,6,0,1
CN5Z141E0043,36.576,87.547,1.04,2.6,5500,5700,5280,1977,6,0,1
CN5Z141E0044,36.602,87.547,2.94,2.1,5440,5700,5190,1977,6,0,1
CN5Z141F0001,36.674,87.667,0.83,0.9,5320,5572,5080,1977,6,0,1
CN5Z141F0002,36.664,87.672,0.3,0.6,5360,5480,5230,1977,6,0,1
